Function name;Address in the binary;Source file;Source lines;ID;Can be analyzed;Nb paths;Unroll info (src loop);Unroll confidence level (src loop);Is main/unrolled;Unroll factor;Path ID;Repetition factor;Nb instr.;Nb uops;Size (bytes);Nb used x86 reg.;Nb used MMX reg.;Nb used XMM reg.;Nb used YMM reg.;Nb stack ref.;Pattern;Nb insn: SS;Nb insn: SD;Nb insn: PS-XMM;Nb insn: PS-YMM;Nb insn: PS-ZMM;Nb insn: PD-XMM;Nb insn: PD-YMM;Nb insn: PD-ZMM;Ratio ADD-SUB / MUL;Fit in cache;Macro-fusion;Nb FLOP: add-sub;Nb FLOP: mul;Nb FLOP: fma;Nb FLOP: div;Nb FLOP: sqrt;Nb FLOP: rcp;Nb FLOP: rsqrt;Bytes prefetched;Bytes loaded;Bytes stored;Arith. intensity (FLOP / ld+st bytes);Arith. intensity extra info;instr. fetch (cycles);predecode (cycles);instr. queue (cycles);decode (cycles);uop queue (cycles);ROB-read (cycles);Front-end (cycles);Nb uops P0;Nb uops P1;Nb uops P2;Nb uops P3;Nb uops P4;Nb uops P5;Nb uops P6;Nb uops P7;Nb uops P8;Nb uops P9;Nb cycles P0;Nb cycles P1;Nb cycles P2;Nb cycles P3;Nb cycles P4;Nb cycles P5;Nb cycles P6;Nb cycles P7;Nb cycles P8;Nb cycles P9;Dispatch (cycles);RecMII (cycles): min;RecMII (cycles): max;Vec. ratio (%): all (INT);Vec. ratio (%): load (INT);Vec. ratio (%): store (INT);Vec. ratio (%): add-sub (INT);Vec. ratio (%): mul (INT);Vec. ratio (%): fma (INT);Vec. ratio (%): other (INT);Vec. ratio (%): all (FP);Vec. ratio (%): load (FP);Vec. ratio (%): store (FP);Vec. ratio (%): add-sub (FP);Vec. ratio (%): mul (FP);Vec. ratio (%): fma (FP);Vec. ratio (%): div/sqrt (FP);Vec. ratio (%): other (FP);Vec. ratio (%): all;Vec. ratio (%): load;Vec. ratio (%): store;Vec. ratio (%): add-sub;Vec. ratio (%): mul;Vec. ratio (%): fma;Vec. ratio (%): div/sqrt;Vec. ratio (%): other;Vec. eff. ratio (%): all (INT);Vec. eff. ratio (%): load (INT);Vec. eff. ratio (%): store (INT);Vec. eff. ratio (%): add-sub (INT);Vec. eff. ratio (%): mul (INT);Vec. eff. ratio (%): fma (INT);Vec. eff. ratio (%): other (INT);Vec. eff. ratio (%): all (FP);Vec. eff. ratio (%): load (FP);Vec. eff. ratio (%): store (FP);Vec. eff. ratio (%): add-sub (FP);Vec. eff. ratio (%): mul (FP);Vec. eff. ratio (%): fma (FP);Vec. eff. ratio (%): div/sqrt (FP);Vec. eff. ratio (%): other (FP);Vec. eff. ratio (%): all;Vec. eff. ratio (%): load;Vec. eff. ratio (%): store;Vec. eff. ratio (%): add-sub;Vec. eff. ratio (%): mul;Vec. eff. ratio (%): fma;Vec. eff. ratio (%): div/sqrt;Vec. eff. ratio (%): other;[L1] Nb cycles: min;[L1] Nb cycles: max;[L1] FLOP/cycle: min;[L1] FLOP/cycle: max;[L1] IPC: min;[L1] IPC: max;[L1] Bytes prefetched / cycle: min;[L1] Bytes prefetched / cycle: max;[L1] Bytes loaded / cycle: min;[L1] Bytes loaded / cycle: max;[L1] Bytes stored / cycle: min;[L1] Bytes stored / cycle: max;[L1] Bytes ld+st / cycle: min;[L1] Bytes ld+st / cycle: max;[L1] Nb cycles if fully vectorized: min;[L1] Nb cycles if fully vectorized: max;[L1] Nb cycles if nomem vectorized: min;[L1] Nb cycles if nomem vectorized: max;[L1] Nb cycles if FP arith vectorized: min;[L1] Nb cycles if FP arith vectorized: max;[L1] Nb cycles if clean: min;[L1] Nb cycles if clean: max;[L1] Nb cycles if only FP: min;[L1] Nb cycles if only FP: max;[L1] Nb cycles if only FP arith: min;[L1] Nb cycles if only FP arith: max;
nnp_environment_types_mp_nnp_env_get_;627170;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;491-491;2984;true;1;unrolled by 4;max;false;1;1;1;6;5;20;7;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;8;8;0;NA;NA;NA;NA;NA;1;NA;1;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;1;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;1;1;0;0;6;6;0;0;8;8;8;8;16;16;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_environment_types_mp_nnp_env_set_;627595;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;576-576;2996;true;1;unrolled by 4;max;false;1;1;1;5;4;16;5;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;8;8;0;NA;NA;NA;NA;NA;0.8;NA;0.8;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;1;1;0;0;5;5;0;0;8;8;8;8;16;16;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_environment_types_mp_nnp_env_set_;6275a5;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;576-576;2995;true;1;unrolled by 4;max;true;4;1;1;5;4;21;4;0;0;1;0;PD-YMM,x86;0;0;0;0;0;0;2;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;32;32;0;NA;NA;NA;NA;NA;0.8;NA;0.8;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;NA;NA;NA;NA;NA;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;NA;NA;NA;NA;NA;50;50;50;NA;NA;NA;NA;NA;1;1;0;0;5;5;0;0;32;32;32;32;64;64;0.5;0.5;1;1;1;1;1;1;1;1;1;1;
nnp_environment_types_mp_nnp_env_set_;6275eb;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;576-576;2994;true;1;unrolled by 4;max;false;1;1;1;5;4;16;5;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;8;8;0;NA;NA;NA;NA;NA;0.8;NA;0.8;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;1;1;0;0;5;5;0;0;8;8;8;8;16;16;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_environment_types_mp_nnp_env_set_;627696;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;576-576;2993;true;1;unrolled by 4;max;false;1;1;1;6;5;20;7;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;8;8;0;NA;NA;NA;NA;NA;1;NA;1;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;1;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;1;1;0;0;6;6;0;0;8;8;8;8;16;16;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_environment_types_mp_nnp_env_set_;6276b7;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;576-576;2992;true;1;unrolled by 4;max;false;2;1;1;8;7;35;7;0;2;0;0;PD-XMM,SD,x86;0;1;0;0;0;2;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;16;16;0;NA;NA;NA;NA;NA;1.6;NA;1.6;1.25;1.25;1;1;0.5;1.25;1.25;0.5;0.5;0.5;1.25;1.25;1;1;0.5;1.25;1.25;0.5;0.5;0.5;1.25;1;1;NA;NA;NA;NA;NA;NA;NA;33.333333333333;0;100;NA;NA;NA;NA;NA;33.333333333333;0;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16.666666666667;12.5;25;NA;NA;NA;NA;NA;16.666666666667;12.5;25;NA;NA;NA;NA;NA;1.6;1.6;0;0;5;5;0;0;10;10;10;10;20;20;0.25;0.25;1;1;1.6;1.6;1.2;1.2;1.2;1.2;1;1;
nnp_environment_types_mp_nnp_env_set_;62770f;/home/crm98/cp2k_optimized/build/src/nnp_environment_types.F;576-576;2991;true;1;unrolled by 4;max;false;1;1;1;6;5;20;7;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;8;8;0;NA;NA;NA;NA;NA;1;NA;1;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;0.75;0.5;0.5;0.5;0.75;1;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;NA;NA;NA;NA;NA;1;1;0;0;6;6;0;0;8;8;8;8;16;16;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;627e0c;/home/crm98/cp2k_optimized/build/src/nnp_force.F;101-101;3078;true;1;not unrolled or unrolled with no peel/tail loop;max;NA;NA;1;1;14;13;64;7;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;48;8;0;NA;NA;NA;NA;NA;2.6;NA;2.6;2.25;2.25;3;3;0.5;2.25;2.25;0.5;0.5;0.5;2.25;2.75;3;3;0.5;2.25;2.25;0.5;0.5;0.5;3;1;1;0;NA;NA;0;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;0;NA;NA;NA;NA;12.5;NA;NA;12.5;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;NA;12.5;12.5;NA;NA;NA;NA;3;3;0;0;4.6666666666667;4.6666666666667;0;0;16;16;2.6666666666667;2.6666666666667;18.666666666667;18.666666666667;0.375;0.375;0.5;0.5;3;3;2;2;2;2;2;2;
nnp_force_mp_nnp_calc_energy_force_;627ec0;/home/crm98/cp2k_optimized/build/src/nnp_force.F;102-102;3076;true;1;multi-versionned;max;NA;NA;1;1;17;16;83;9;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;64;8;0;NA;NA;NA;NA;NA;3.2;NA;3.2;3.25;3.25;4;4;0.5;3.25;3.25;0.5;0.5;0.5;3.25;4.5;4;4;0.5;3.25;3.25;0.5;0.5;0.5;4.5;1;1;0;0;NA;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;0;12.5;12.5;NA;12.5;12.5;NA;12.5;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;12.5;4.5;4.5;0;0;3.7777777777778;3.7777777777778;0;0;14.222222222222;14.222222222222;1.7777777777778;1.7777777777778;16;16;0.5625;0.5625;1.8125;1.8125;4.5;4.5;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;627f90;/home/crm98/cp2k_optimized/build/src/nnp_force.F;103-103;3073;true;1;multi-versionned;max;NA;NA;1;1;17;16;83;9;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;64;8;0;NA;NA;NA;NA;NA;3.2;NA;3.2;3.25;3.25;4;4;0.5;3.25;3.25;0.5;0.5;0.5;3.25;4.5;4;4;0.5;3.25;3.25;0.5;0.5;0.5;4.5;1;1;0;0;NA;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;0;12.5;12.5;NA;12.5;12.5;NA;12.5;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;12.5;4.5;4.5;0;0;3.7777777777778;3.7777777777778;0;0;14.222222222222;14.222222222222;1.7777777777778;1.7777777777778;16;16;0.5625;0.5625;1.8125;1.8125;4.5;4.5;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;628070;/home/crm98/cp2k_optimized/build/src/nnp_force.F;104-104;3070;true;1;multi-versionned;max;NA;NA;1;1;17;16;83;9;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;64;8;0;NA;NA;NA;NA;NA;3.2;NA;3.2;3.25;3.25;4;4;0.5;3.25;3.25;0.5;0.5;0.5;3.25;4.5;4;4;0.5;3.25;3.25;0.5;0.5;0.5;4.5;1;1;0;0;NA;0;0;NA;0;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;0;12.5;12.5;NA;12.5;12.5;NA;12.5;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;12.5;4.5;4.5;0;0;3.7777777777778;3.7777777777778;0;0;14.222222222222;14.222222222222;1.7777777777778;1.7777777777778;16;16;0.5625;0.5625;1.8125;1.8125;4.5;4.5;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;628148;/home/crm98/cp2k_optimized/build/src/nnp_force.F;110-127;3067;true;2;not unrolled or unrolled with no peel/tail loop;max;NA;NA;1;1;114;115;546;15;0;0;0;7;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;364;60;0;NA;NA;NA;NA;NA;23;NA;23;15.5;15.5;25;25;5.5;15.5;15.5;5.5;5.5;5.5;15.5;17.75;25;25;5.5;15.5;15.5;5.5;5.5;5.5;25;2;2;0;NA;0;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;NA;NA;NA;0;9.8958333333333;NA;9.7222222222222;12.5;NA;NA;6.25;NA;NA;NA;NA;NA;NA;NA;NA;9.8958333333333;NA;9.7222222222222;12.5;NA;NA;NA;6.25;25;25;0;0;4.56;4.56;0;0;14.56;14.56;2.4;2.4;16.96;16.96;1.5625;1.5625;4.5625;4.5625;25;25;25;25;2;2;2;2;
nnp_force_mp_nnp_calc_energy_force_;628148;/home/crm98/cp2k_optimized/build/src/nnp_force.F;110-127;3067;true;2;not unrolled or unrolled with no peel/tail loop;max;NA;NA;2;1;25;24;120;11;0;0;0;4;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;60;0;0;NA;NA;NA;NA;NA;4.8;NA;4.8;3.75;3.75;5.5;5.5;0;3.75;3.75;0;0;0;3.75;4.25;5.5;5.5;0;3.75;3.75;0;0;0;5.5;2;2;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;6.09375;4.296875;NA;NA;12.5;NA;6.25;NA;NA;NA;NA;NA;NA;NA;NA;6.09375;4.296875;NA;NA;12.5;NA;NA;6.25;5.5;5.5;0;0;4.5454545454545;4.5454545454545;0;0;10.909090909091;10.909090909091;0;0;10.909090909091;10.909090909091;0.2109375;0.2109375;2.21875;2.21875;5.5;5.5;5.5;5.5;2;2;2;2;
nnp_force_mp_nnp_calc_energy_force_;628148;/home/crm98/cp2k_optimized/build/src/nnp_force.F;110-127;3067;true;2;not unrolled or unrolled with no peel/tail loop;max;NA;NA;AVG;1;69.5;69.5;333;13;0;0;0;5.5;NA;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;0;0;0;212;30;0;NA;NA;NA;NA;NA;13.9;NA;13.9;9.625;9.625;15.25;15.25;2.75;9.625;9.625;2.75;2.75;2.75;9.625;11;15.25;15.25;2.75;9.625;9.625;2.75;2.75;2.75;15.25;2;2;0;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;0;7.9947916666667;4.296875;9.7222222222222;12.5;12.5;NA;6.25;NA;NA;NA;NA;NA;NA;NA;NA;7.9947916666667;4.296875;9.7222222222222;12.5;12.5;NA;NA;6.25;15.25;15.25;0;0;4.5527272727273;4.5527272727273;0;0;12.734545454545;12.734545454545;1.2;1.2;13.934545454545;13.934545454545;0.88671875;0.88671875;3.390625;3.390625;15.25;15.25;15.25;15.25;2;2;2;2;
nnp_force_mp_nnp_calc_energy_force_;6284ce;/home/crm98/cp2k_optimized/build/src/nnp_force.F;152-153;3065;true;1;not unrolled or unrolled with no peel/tail loop;max;NA;NA;1;1;66;65;292;15;0;0;0;8;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;224;0;0;NA;NA;NA;NA;NA;14.6;NA;14.6;10.75;10.75;16;16;0;10.75;10.75;0;0;0;10.75;10.75;16;16;0;10.75;10.75;0;0;0;16;8;8;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;0;6.25;6.25;NA;NA;NA;NA;6.25;NA;NA;NA;NA;NA;NA;NA;NA;6.25;6.25;NA;NA;NA;NA;NA;6.25;16;16;0;0;4.125;4.125;0;0;14;14;0;0;14;14;1;1;1.46875;1.46875;16;16;16;16;8;8;8;8;
nnp_force_mp_nnp_calc_energy_force_;628d12;/home/crm98/cp2k_optimized/build/src/nnp_force.F;161-161;3064;true;1;multi-versionned;NA;NA;NA;1;1;19;22;72;10;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;16;0;0;NA;NA;NA;NA;NA;4.4;NA;4.4;3.5;3.5;1;1;0.5;3.5;3.5;0.5;0.5;0.5;3.5;4.25;1;1;0.5;3.5;3.5;0.5;0.5;0.5;4.25;1;1;7.1428571428571;0;NA;0;0;NA;16.666666666667;NA;NA;NA;NA;NA;NA;NA;NA;7.1428571428571;0;NA;0;0;NA;NA;16.666666666667;12.946428571429;12.5;NA;12.5;12.5;NA;13.541666666667;NA;NA;NA;NA;NA;NA;NA;NA;12.946428571429;12.5;NA;12.5;12.5;NA;NA;13.541666666667;4.4;4.4;0;0;4.3181818181818;4.3181818181818;0;0;3.6363636363636;3.6363636363636;0;0;3.6363636363636;3.6363636363636;0.46875;0.46875;1.1578947368421;1.1578947368421;4.4;4.4;4.4;4.4;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;62bea7;/home/crm98/cp2k_optimized/build/src/nnp_force.F;161-161;3063;true;1;multi-versionned;NA;NA;NA;1;1;5;4;22;3;0;0;1;0;PD-YMM,x86;0;0;0;0;0;0;2;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;64;0;NA;NA;NA;NA;NA;0.8;NA;0.8;0.5;0.5;0;0;1;0.5;0.5;1;1;1;0.5;0.5;0;0;1;0.5;0.5;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;1;1;0;0;5;5;0;0;0;0;64;64;64;64;1;1;1;1;1;1;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;62bee0;/home/crm98/cp2k_optimized/build/src/nnp_force.F;161-161;3062;true;1;multi-versionned;NA;NA;NA;1;1;4;3;14;3;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;8;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;8;8;8;8;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;62be27;/home/crm98/cp2k_optimized/build/src/nnp_force.F;163-163;3059;true;1;multi-versionned;NA;NA;NA;1;1;4;3;14;3;0;0;1;0;INT-YMM,x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;32;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;100;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;32;32;32;32;0.5;0.5;1;1;1;1;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;62be4c;/home/crm98/cp2k_optimized/build/src/nnp_force.F;163-163;3058;true;1;multi-versionned;NA;NA;NA;1;1;4;3;16;3;0;0;0;0;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;4;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;6.25;NA;6.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.25;NA;6.25;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;4;4;4;4;0.0625;0.0625;1;1;1;1;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;629260;/home/crm98/cp2k_optimized/build/src/nnp_force.F;176-176;3057;true;1;not unrolled or unrolled with no peel/tail loop;max;NA;NA;1;1;22;21;99;10;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;80;8;0;NA;NA;NA;NA;NA;4.2;NA;4.2;2.75;2.75;5;5;0.5;2.75;2.75;0.5;0.5;0.5;2.75;4;5;5;0.5;2.75;2.75;0.5;0.5;0.5;5;1;1;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;12.5;12.5;NA;12.5;12.5;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;5;5;0;0;4.4;4.4;0;0;16;16;1.6;1.6;17.6;17.6;0.625;0.625;1.5;1.5;5;5;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;629310;/home/crm98/cp2k_optimized/build/src/nnp_force.F;181-181;3056;true;1;not unrolled or unrolled with no peel/tail loop;max;NA;NA;1;1;21;20;93;9;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;80;8;0;NA;NA;NA;NA;NA;4;NA;4;3;3;5;5;0.5;3;3;0.5;0.5;0.5;3;4.25;5;5;0.5;3;3;0.5;0.5;0.5;5;1;1;0;0;NA;0;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;12.5;12.5;NA;12.5;12.5;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;5;5;0;0;4.2;4.2;0;0;16;16;1.6;1.6;17.6;17.6;0.625;0.625;1.5;1.5;5;5;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;629451;/home/crm98/cp2k_optimized/build/src/nnp_force.F;183-183;3055;true;1;multi-versionned;NA;NA;NA;1;1;16;19;76;10;0;0;0;3;x86;0;0;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;40;0;0;NA;NA;NA;NA;NA;3.8;NA;3.8;2.5;2.5;2.5;2.5;0.5;2.5;2.5;0.5;0.5;0.5;2.5;2.5;2.5;2.5;0.5;2.5;2.5;0.5;0.5;0.5;2.5;1;1;8.3333333333333;0;NA;0;0;NA;25;NA;NA;NA;NA;NA;NA;NA;NA;8.3333333333333;0;NA;0;0;NA;NA;25;13.020833333333;12.5;NA;12.5;12.5;NA;14.0625;NA;NA;NA;NA;NA;NA;NA;NA;13.020833333333;12.5;NA;12.5;12.5;NA;NA;14.0625;3.8;3.8;0;0;4.2105263157895;4.2105263157895;0;0;10.526315789474;10.526315789474;0;0;10.526315789474;10.526315789474;0.43046875;0.43046875;2.5;2.5;3.8;3.8;3.8;3.8;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;6294e0;/home/crm98/cp2k_optimized/build/src/nnp_force.F;183-183;3054;true;1;multi-versionned;NA;NA;NA;1;1;5;4;22;4;0;0;1;0;PD-YMM,x86;0;0;0;0;0;0;2;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;64;0;NA;NA;NA;NA;NA;0.8;NA;0.8;0.5;0.5;0;0;1;0.5;0.5;1;1;1;0.5;0.5;0;0;1;0.5;0.5;1;1;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;1;1;0;0;5;5;0;0;0;0;64;64;64;64;1;1;1;1;1;1;1;1;1;1;1;1;
nnp_force_mp_nnp_calc_energy_force_;629517;/home/crm98/cp2k_optimized/build/src/nnp_force.F;183-183;3053;true;1;multi-versionned;NA;NA;NA;1;1;4;3;13;3;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;8;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;8;8;8;8;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
